model,task,task family,success,token consumption,leaderboard,site_submission_name,site_submission_folder,site_submission_date,site_resolved_rate,site_cost,site_api_calls,site_model_tags,source_url,token_note
openai:gpt-5-mini-2025-08-07,django__django-15695,django/django,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.031286749999999995,15,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.11180930000000001,30,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-23314,matplotlib/matplotlib,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.042168,20,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.0476063,20,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-24149,matplotlib/matplotlib,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.012482250000000002,8,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-24970,matplotlib/matplotlib,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.07365845,30,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-25311,matplotlib/matplotlib,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.023325850000000002,11,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,matplotlib__matplotlib-25332,matplotlib/matplotlib,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.027428099999999997,14,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,psf__requests-2317,psf/requests,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.0281833,15,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,pydata__xarray-4094,pydata/xarray,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.05670034999999999,20,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,pylint-dev__pylint-7080,pylint-dev/pylint,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.0893696,28,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,pytest-dev__pytest-7432,pytest-dev/pytest,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.01926435,5,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,pytest-dev__pytest-7490,pytest-dev/pytest,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.08653055000000001,39,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,scikit-learn__scikit-learn-10297,scikit-learn/scikit-learn,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.01733245,11,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.043427999999999994,14,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.0079107,5,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,scikit-learn__scikit-learn-13496,scikit-learn/scikit-learn,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.021489750000000002,12,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.018443199999999996,8,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.018811649999999996,9,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sphinx-doc__sphinx-8721,sphinx-doc/sphinx,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.04856609999999999,19,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sympy__sympy-12419,sympy/sympy,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.10342350000000003,23,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sympy__sympy-12481,sympy/sympy,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.026838550000000003,12,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sympy__sympy-13031,sympy/sympy,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.05159755,19,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sympy__sympy-13480,sympy/sympy,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.0213757,11,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sympy__sympy-13647,sympy/sympy,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.030737500000000004,16,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sympy__sympy-15345,sympy/sympy,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.14407715000000001,40,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sympy__sympy-16792,sympy/sympy,true,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.02878245,13,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sympy__sympy-17630,sympy/sympy,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.01113675,6,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sympy__sympy-18199,sympy/sympy,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.04636824999999999,16,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sympy__sympy-18698,sympy/sympy,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.07401995000000001,23,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sympy__sympy-21379,sympy/sympy,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.023250200000000002,9,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5-mini-2025-08-07,sympy__sympy-21612,sympy/sympy,false,,bash-only,GPT-5 mini (2025-08-07) (medium reasoning),20250807_mini-v1.7.0_gpt-5-mini,2025-08-07,59.8,0.0319362,12,Model: gpt-5-mini-2025-08-07; Org: OpenAI; System: Attempts - 1; Mini: 1.7.0,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,astropy__astropy-12907,astropy/astropy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.07346255,8,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,astropy__astropy-14182,astropy/astropy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.2645167,18,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,astropy__astropy-14365,astropy/astropy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.16888620000000001,13,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,astropy__astropy-14995,astropy/astropy,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.06698789999999999,9,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-10914,django/django,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.20290305,20,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-11099,django/django,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.12650155,12,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-11133,django/django,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.12498220000000002,11,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-11179,django/django,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.07351645000000001,10,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-11815,django/django,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.11889604999999998,12,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-11848,django/django,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.09880885000000002,10,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-11964,django/django,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.25229505,20,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-11999,django/django,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.06973644999999999,11,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-12125,django/django,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.21401135,17,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-12308,django/django,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.27107675,17,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-12708,django/django,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.08679055,12,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-14155,django/django,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.17196829999999996,12,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-14534,django/django,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.11089225,11,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-15252,django/django,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.19689355,13,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,django__django-15695,django/django,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,1.0152866499999997,36,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23299,matplotlib/matplotlib,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.38342185,20,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23314,matplotlib/matplotlib,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.0810866,7,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-23476,matplotlib/matplotlib,false,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.26735905,18,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24149,matplotlib/matplotlib,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.22109044999999997,16,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
openai:gpt-5.2-2025-12-11,matplotlib__matplotlib-24970,matplotlib/matplotlib,true,,bash-only,GPT-5.2 (2025-12-11),20251211_mini-v1.17.2_gpt-5.2-2025-12-11,2025-12-11,69.0,0.17321744999999997,14,Model: gpt-5.2-2025-12-11; Org: OpenAI; System: Attempts - 1; Mini: 1.17.2,https://raw.githubusercontent.com/swe-bench/swe-bench.github.io/master/data/leaderboards.json,"SWE-bench website per-instance details expose resolved, cost, and api_calls; they do not expose input/output token counts."
